"id","code","name"
edu_career_object_237,131015,SANTA MARIA DE NIEVA
edu_career_object_238,111015,SANTA MARIA MAGDALENA
edu_career_object_239,121095,SANTA MARIA MAZZARELLO
edu_career_object_240,611035,SANTA ROSA - MELGAR (PUNO)
edu_career_object_241,222125,SANTA ROSA DE LIMA-CHIMBOTE
edu_career_object_242,812015,SANTA ROSA DE LIMA-HUAURA
edu_career_object_243,111015,SANTA ROSA DE LIMA-LIMA
edu_career_object_244,112015,SANTA ROSA-LIMA
edu_career_object_245,121015,SANTA URSULA
edu_career_object_246,121025,SANTIAGO ANTUNEZ DE MAYOLO
edu_career_object_247,121075,SANTIAGO RAMON Y CAJAL
edu_career_object_248,121085,SANTO CRISTO DE BAGAZAN
edu_career_object_249,131015,SANTO DOMINGO DE GUZMAN - MORROPÓN
edu_career_object_250,112015,SANTO DOMINGO DE GUZMAN - SUCRE
edu_career_object_251,121015,SANTO TORIBIO DE MOGROVEJO
edu_career_object_252,121025,SANTOS VILLALOBOS HUAMAN
edu_career_object_253,111015,SAUSA
edu_career_object_254,112015,SECOMTUR
edu_career_object_255,131015,SELENE
edu_career_object_256,131015,SELVA SYSTEM
edu_career_object_257,111015,SEMINARIO BIBLICO ANDINO
edu_career_object_258,121015,SEMINARIO EVANGELICO DE LIMA
edu_career_object_259,112015,SENCICO AREQUIPA
edu_career_object_260,121015,SENCICO CHICLAYO
edu_career_object_261,131015,SENCICO CUSCO
edu_career_object_262,111025,SENCICO PIURA
edu_career_object_263,112025,SENCICO TRUJILLO
edu_career_object_264,121055,SENCICO-LIMA
edu_career_object_265,121015,SEÑOR DE BURGOS
edu_career_object_266,112025,SEÑOR DE CHOCAN
edu_career_object_267,121095,SEÑOR DE GUALAMITA
edu_career_object_268,121015,SEÑOR DE LA DIVINA MISERICORDIA
edu_career_object_269,121025,SEÑOR DE LOCUMBA
edu_career_object_270,131015,SEÑOR DE PUMALLUCAY
edu_career_object_271,121055,SERGIO BERNALES - CHOTA
edu_career_object_272,199015,SERGIO BERNALES GARCIA-CAÑETE
edu_career_object_273,121015,SERGIO BERNALES GARCIA-HUARAL
edu_career_object_274,131015,SERGIO BERNALES-CAJAMARCA
edu_career_object_275,121025,SERGIO BERNALES-LIMA
edu_career_object_276,111015,SIGMUND FREUD
edu_career_object_277,121035,SIGNOS DE FE
edu_career_object_278,121055,SIMON BOLIVAR - CALLAO
edu_career_object_279,121075,SIMON BOLIVAR - PAITA
edu_career_object_280,121085,SIMON SANCHEZ REYES
edu_career_object_281,121015,SISTEMAS DEL SUR
edu_career_object_282,121025,SISTEMAS PERU
edu_career_object_283,112015,SISTEMAS Y ADMINISTRACION MODERNA - ESSAM
edu_career_object_284,121025,SKILL COM
edu_career_object_285,112025,SOL DEL NORTE
edu_career_object_286,121095,SOUTHERN TECHNOLOGICAL INSTITUTE
edu_career_object_287,121055,STANFORD
edu_career_object_288,111015,STENDHAL
edu_career_object_289,121065,SUIZA
edu_career_object_290,121075,SULLANA
edu_career_object_291,121015,TALLAN
edu_career_object_292,131015,TAURIJA
edu_career_object_293,121055,TECCEN
edu_career_object_294,121025,TEC-CENTRO DE CAPACITACION TECNICA
edu_career_object_295,131015,TECNICOS EN COSMETOLOGIA SISTEMA Y BELLEZA - TECSYB
edu_career_object_296,111015,TECNIMEDIA
edu_career_object_297,112015,TECNOFUTURO
edu_career_object_298,121055,TECNOLOGÍA E INFORMÁTICA DEL SUR
edu_career_object_299,121065,TECNOLOGICO DE ESTUDIOS ADMINISTRATIVOS - ISEA
edu_career_object_300,121085,TECNOLOGICO DE LIBRE COMERCIO SAN JOSE DEL SUR
